BENE_ID,FRONTEND_USER_NAME,FRONTEND_USER_PASSWORD,total_claim_count,total_claim_line_count,carrier_claim_count,carrier_claim_line_count,inpatient_claim_count,inpatient_claim_line_count,partd_event_count,
19990000002870,BBUser02869,PW02869!,66,110,66,110,0,0,0,
19990000003153,BBUser03152,PW03152!,66,102,66,102,0,0,0,
19990000003834,BBUser03833,PW03833!,66,121,66,121,0,0,0,
19990000003931,BBUser03930,PW03930!,66,157,66,157,0,0,0,
19990000005183,BBUser05182,PW05182!,66,100,66,100,0,0,0,
19990000005220,BBUser05219,PW05219!,66,93,66,93,0,0,0,
19990000005304,BBUser05303,PW05303!,66,139,66,139,0,0,0,
19990000006594,BBUser06593,PW06593!,66,107,66,107,0,0,0,
19990000006862,BBUser06861,PW06861!,66,118,66,118,0,0,0,
19990000007981,BBUser07980,PW07980!,66,123,65,109,1,14,0,
19990000008101,BBUser08100,PW08100!,66,112,66,112,0,0,0,
19990000008251,BBUser08250,PW08250!,66,134,66,134,0,0,0,
19990000008463,BBUser08462,PW08462!,66,149,64,122,2,27,0,
19990000008923,BBUser08922,PW08922!,66,150,61,86,5,64,0,
19990000009362,BBUser09361,PW09361!,66,155,65,138,1,17,0,
19990000009835,BBUser09834,PW09834!,66,129,65,111,1,18,0,
19990000000668,BBUser00667,PW00667!,65,116,65,116,0,0,0,
19990000000694,BBUser00693,PW00693!,65,127,65,127,0,0,0,
19990000000839,BBUser00838,PW00838!,65,109,64,95,1,14,0,
19990000001074,BBUser01073,PW01073!,65,135,64,126,1,9,0,
19990000001243,BBUser01242,PW01242!,65,129,65,129,0,0,0,
19990000001379,BBUser01378,PW01378!,65,118,65,118,0,0,0,
19990000001992,BBUser01991,PW01991!,65,106,65,106,0,0,0,
19990000003352,BBUser03351,PW03351!,65,88,65,88,0,0,0,
19990000003378,BBUser03377,PW03377!,65,105,65,105,0,0,0,
19990000003406,BBUser03405,PW03405!,65,106,64,89,1,17,0,
19990000003532,BBUser03531,PW03531!,65,130,63,101,2,29,0,
19990000004187,BBUser04186,PW04186!,65,144,63,120,2,24,0,
19990000004664,BBUser04663,PW04663!,65,107,65,107,0,0,0,
19990000005028,BBUser05027,PW05027!,65,100,65,100,0,0,0,
19990000005797,BBUser05796,PW05796!,65,104,64,81,1,23,0,
19990000006361,BBUser06360,PW06360!,65,114,65,114,0,0,0,
19990000006673,BBUser06672,PW06672!,65,126,64,113,1,13,0,
19990000006943,BBUser06942,PW06942!,65,83,65,83,0,0,0,
19990000007304,BBUser07303,PW07303!,65,112,65,112,0,0,0,
19990000008295,BBUser08294,PW08294!,65,111,65,111,0,0,0,
19990000008546,BBUser08545,PW08545!,65,137,63,120,2,17,0,
19990000009022,BBUser09021,PW09021!,65,109,65,109,0,0,0,
19990000009087,BBUser09086,PW09086!,65,148,65,148,0,0,0,
19990000009205,BBUser09204,PW09204!,65,127,64,111,1,16,0,
19990000009379,BBUser09378,PW09378!,65,114,65,114,0,0,0,
19990000009385,BBUser09384,PW09384!,65,136,65,136,0,0,0,
19990000009638,BBUser09637,PW09637!,65,106,65,106,0,0,0,
19990000000878,BBUser00877,PW00877!,64,117,64,117,0,0,0,
19990000001390,BBUser01389,PW01389!,64,130,64,130,0,0,0,
19990000001808,BBUser01807,PW01807!,64,134,64,134,0,0,0,
19990000002243,BBUser02242,PW02242!,64,105,64,105,0,0,0,
19990000002294,BBUser02293,PW02293!,64,99,64,99,0,0,0,
19990000002435,BBUser02434,PW02434!,64,128,63,110,1,18,0,
19990000002510,BBUser02509,PW02509!,64,138,64,138,0,0,0,
19990000002761,BBUser02760,PW02760!,64,132,63,117,1,15,0,
19990000002778,BBUser02777,PW02777!,64,119,64,119,0,0,0,
19990000003101,BBUser03100,PW03100!,64,127,63,112,1,15,0,
19990000003208,BBUser03207,PW03207!,64,130,62,106,2,24,0,
19990000003285,BBUser03284,PW03284!,64,156,62,123,2,33,0,
19990000003955,BBUser03954,PW03954!,64,147,64,147,0,0,0,
19990000004475,BBUser04474,PW04474!,64,152,62,118,2,34,0,
19990000004758,BBUser04757,PW04757!,64,115,64,115,0,0,0,
19990000004839,BBUser04838,PW04838!,64,108,64,108,0,0,0,
19990000005076,BBUser05075,PW05075!,64,103,63,94,1,9,0,
19990000005096,BBUser05095,PW05095!,64,101,64,101,0,0,0,
19990000005197,BBUser05196,PW05196!,64,132,61,100,3,32,0,
19990000005258,BBUser05257,PW05257!,64,112,64,112,0,0,0,
19990000005318,BBUser05317,PW05317!,64,108,63,106,1,2,0,
19990000005581,BBUser05580,PW05580!,64,117,64,117,0,0,0,
19990000005871,BBUser05870,PW05870!,64,118,63,104,1,14,0,
19990000005991,BBUser05990,PW05990!,64,118,63,106,1,12,0,
19990000006564,BBUser06563,PW06563!,64,102,64,102,0,0,0,
19990000007343,BBUser07342,PW07342!,64,136,64,136,0,0,0,
19990000007451,BBUser07450,PW07450!,64,105,63,92,1,13,0,
19990000007502,BBUser07501,PW07501!,64,98,64,98,0,0,0,
19990000007657,BBUser07656,PW07656!,64,116,64,116,0,0,0,
19990000007756,BBUser07755,PW07755!,64,173,62,144,2,29,0,
19990000008333,BBUser08332,PW08332!,64,123,64,123,0,0,0,
19990000009224,BBUser09223,PW09223!,64,105,64,105,0,0,0,
19990000009442,BBUser09441,PW09441!,64,118,64,118,0,0,0,
19990000009651,BBUser09650,PW09650!,64,112,64,112,0,0,0,
19990000000053,BBUser00052,PW00052!,63,111,63,111,0,0,0,
19990000000261,BBUser00260,PW00260!,63,174,61,138,2,36,0,
19990000000557,BBUser00556,PW00556!,63,111,63,111,0,0,0,
19990000000741,BBUser00740,PW00740!,63,117,63,117,0,0,0,
19990000000879,BBUser00878,PW00878!,63,125,62,106,1,19,0,
19990000001098,BBUser01097,PW01097!,63,104,63,104,0,0,0,
19990000001227,BBUser01226,PW01226!,63,115,63,115,0,0,0,
19990000001356,BBUser01355,PW01355!,63,115,63,115,0,0,0,
19990000001402,BBUser01401,PW01401!,63,92,63,92,0,0,0,
19990000001485,BBUser01484,PW01484!,63,120,62,107,1,13,0,
19990000001620,BBUser01619,PW01619!,63,156,62,142,1,14,0,
19990000001724,BBUser01723,PW01723!,63,98,63,98,0,0,0,
19990000002099,BBUser02098,PW02098!,63,106,63,106,0,0,0,
19990000002162,BBUser02161,PW02161!,63,121,63,121,0,0,0,
19990000002823,BBUser02822,PW02822!,63,109,63,109,0,0,0,
19990000002877,BBUser02876,PW02876!,63,99,63,99,0,0,0,
19990000003105,BBUser03104,PW03104!,63,107,63,107,0,0,0,
19990000004851,BBUser04850,PW04850!,63,117,61,97,2,20,0,
19990000005363,BBUser05362,PW05362!,63,111,63,111,0,0,0,
19990000005448,BBUser05447,PW05447!,63,95,63,95,0,0,0,
19990000005456,BBUser05455,PW05455!,63,117,62,99,1,18,0,
19990000005924,BBUser05923,PW05923!,63,122,63,122,0,0,0,
19990000005992,BBUser05991,PW05991!,63,102,62,91,1,11,0,
19990000006462,BBUser06461,PW06461!,63,95,63,95,0,0,0,
19990000006629,BBUser06628,PW06628!,63,135,63,135,0,0,0,
19990000007108,BBUser07107,PW07107!,63,132,60,97,3,35,0,
19990000007348,BBUser07347,PW07347!,63,125,63,125,0,0,0,
19990000007929,BBUser07928,PW07928!,63,133,63,133,0,0,0,
19990000008450,BBUser08449,PW08449!,63,118,63,118,0,0,0,
19990000008740,BBUser08739,PW08739!,63,109,63,109,0,0,0,
19990000008815,BBUser08814,PW08814!,63,155,63,155,0,0,0,
19990000008965,BBUser08964,PW08964!,63,81,63,81,0,0,0,
19990000009097,BBUser09096,PW09096!,63,105,63,105,0,0,0,
19990000009444,BBUser09443,PW09443!,63,137,63,137,0,0,0,
19990000009573,BBUser09572,PW09572!,63,98,63,98,0,0,0,
19990000009822,BBUser09821,PW09821!,63,79,63,79,0,0,0,
19990000009988,BBUser09987,PW09987!,63,119,63,119,0,0,0,
19990000000008,BBUser00007,PW00007!,62,111,61,91,1,20,0,
19990000000156,BBUser00155,PW00155!,62,99,62,99,0,0,0,
19990000000283,BBUser00282,PW00282!,62,95,62,95,0,0,0,
19990000000479,BBUser00478,PW00478!,62,110,62,110,0,0,0,
19990000000710,BBUser00709,PW00709!,62,132,62,132,0,0,0,
19990000001059,BBUser01058,PW01058!,62,117,61,105,1,12,0,
19990000001103,BBUser01102,PW01102!,62,122,61,114,1,8,0,
19990000001171,BBUser01170,PW01170!,62,93,62,93,0,0,0,
19990000001225,BBUser01224,PW01224!,62,108,62,108,0,0,0,
19990000001480,BBUser01479,PW01479!,62,131,60,109,2,22,0,
19990000001565,BBUser01564,PW01564!,62,163,59,128,3,35,0,
19990000001590,BBUser01589,PW01589!,62,122,61,115,1,7,0,
19990000001823,BBUser01822,PW01822!,62,117,62,117,0,0,0,
19990000001971,BBUser01970,PW01970!,62,96,62,96,0,0,0,
19990000002703,BBUser02702,PW02702!,62,114,61,91,1,23,0,
19990000003204,BBUser03203,PW03203!,62,112,62,112,0,0,0,
19990000003651,BBUser03650,PW03650!,62,110,61,99,1,11,0,
19990000003936,BBUser03935,PW03935!,62,118,62,118,0,0,0,
19990000004146,BBUser04145,PW04145!,62,106,62,106,0,0,0,
19990000004173,BBUser04172,PW04172!,62,90,62,90,0,0,0,
19990000004257,BBUser04256,PW04256!,62,118,61,103,1,15,0,
19990000004311,BBUser04310,PW04310!,62,108,62,108,0,0,0,
19990000004450,BBUser04449,PW04449!,62,107,62,107,0,0,0,
19990000004821,BBUser04820,PW04820!,62,102,62,102,0,0,0,
19990000004856,BBUser04855,PW04855!,62,105,62,105,0,0,0,
19990000005034,BBUser05033,PW05033!,62,151,61,132,1,19,0,
19990000005179,BBUser05178,PW05178!,62,152,62,152,0,0,0,
19990000005391,BBUser05390,PW05390!,62,125,61,110,1,15,0,
19990000006069,BBUser06068,PW06068!,62,105,62,105,0,0,0,
19990000006085,BBUser06084,PW06084!,62,132,60,111,2,21,0,
19990000006155,BBUser06154,PW06154!,62,116,62,116,0,0,0,
19990000006293,BBUser06292,PW06292!,62,122,62,122,0,0,0,
19990000006479,BBUser06478,PW06478!,62,98,62,98,0,0,0,
19990000006715,BBUser06714,PW06714!,62,98,62,98,0,0,0,
19990000006801,BBUser06800,PW06800!,62,106,62,106,0,0,0,
19990000006887,BBUser06886,PW06886!,62,156,62,156,0,0,0,
19990000007621,BBUser07620,PW07620!,62,100,62,100,0,0,0,
19990000007665,BBUser07664,PW07664!,62,99,62,99,0,0,0,
19990000007672,BBUser07671,PW07671!,62,110,62,110,0,0,0,
19990000008014,BBUser08013,PW08013!,62,113,61,101,1,12,0,
19990000008235,BBUser08234,PW08234!,62,89,62,89,0,0,0,
19990000008423,BBUser08422,PW08422!,62,125,59,89,3,36,0,
19990000008501,BBUser08500,PW08500!,62,122,62,122,0,0,0,
19990000009080,BBUser09079,PW09079!,62,124,61,110,1,14,0,
19990000009296,BBUser09295,PW09295!,62,109,62,109,0,0,0,
19990000000356,BBUser00355,PW00355!,61,126,60,107,1,19,0,
19990000000367,BBUser00366,PW00366!,61,88,61,88,0,0,0,
19990000000409,BBUser00408,PW00408!,61,108,61,108,0,0,0,
19990000000435,BBUser00434,PW00434!,61,112,60,101,1,11,0,
19990000000672,BBUser00671,PW00671!,61,87,61,87,0,0,0,
19990000000842,BBUser00841,PW00841!,61,116,61,116,0,0,0,
19990000001046,BBUser01045,PW01045!,61,104,61,104,0,0,0,
19990000001142,BBUser01141,PW01141!,61,110,61,110,0,0,0,
19990000002021,BBUser02020,PW02020!,61,104,61,104,0,0,0,
19990000002386,BBUser02385,PW02385!,61,105,61,105,0,0,0,
19990000002403,BBUser02402,PW02402!,61,121,58,83,3,38,0,
19990000002537,BBUser02536,PW02536!,61,86,61,86,0,0,0,
19990000002784,BBUser02783,PW02783!,61,112,60,95,1,17,0,
19990000002787,BBUser02786,PW02786!,61,120,60,105,1,15,0,
19990000003023,BBUser03022,PW03022!,61,142,59,114,2,28,0,
19990000003282,BBUser03281,PW03281!,61,103,60,90,1,13,0,
19990000003499,BBUser03498,PW03498!,61,88,61,88,0,0,0,
19990000003706,BBUser03705,PW03705!,61,94,61,94,0,0,0,
19990000004342,BBUser04341,PW04341!,61,103,61,103,0,0,0,
19990000004394,BBUser04393,PW04393!,61,94,61,94,0,0,0,
19990000004796,BBUser04795,PW04795!,61,98,61,98,0,0,0,
19990000004815,BBUser04814,PW04814!,61,111,61,111,0,0,0,
19990000004885,BBUser04884,PW04884!,61,107,60,96,1,11,0,
19990000005007,BBUser05006,PW05006!,61,100,61,100,0,0,0,
19990000005039,BBUser05038,PW05038!,61,107,61,107,0,0,0,
19990000005139,BBUser05138,PW05138!,61,92,61,92,0,0,0,
19990000005152,BBUser05151,PW05151!,61,119,60,106,1,13,0,
19990000005192,BBUser05191,PW05191!,61,114,61,114,0,0,0,
19990000005226,BBUser05225,PW05225!,61,105,60,97,1,8,0,
19990000005899,BBUser05898,PW05898!,61,110,60,100,1,10,0,
19990000006073,BBUser06072,PW06072!,61,90,61,90,0,0,0,
19990000006306,BBUser06305,PW06305!,61,101,59,72,2,29,0,
19990000006394,BBUser06393,PW06393!,61,113,61,113,0,0,0,
19990000006407,BBUser06406,PW06406!,61,102,61,102,0,0,0,
19990000006899,BBUser06898,PW06898!,61,123,60,106,1,17,0,
19990000007157,BBUser07156,PW07156!,61,94,61,94,0,0,0,
19990000007423,BBUser07422,PW07422!,61,100,61,100,0,0,0,
19990000007474,BBUser07473,PW07473!,61,122,61,122,0,0,0,
19990000007691,BBUser07690,PW07690!,61,88,61,88,0,0,0,
19990000008434,BBUser08433,PW08433!,61,105,61,105,0,0,0,
19990000008487,BBUser08486,PW08486!,61,113,60,93,1,20,0,
19990000008562,BBUser08561,PW08561!,61,132,60,114,1,18,0,
19990000008918,BBUser08917,PW08917!,61,89,61,89,0,0,0,
19990000009114,BBUser09113,PW09113!,61,108,61,108,0,0,0,
19990000009226,BBUser09225,PW09225!,61,100,61,100,0,0,0,
19990000009352,BBUser09351,PW09351!,61,86,61,86,0,0,0,
19990000009432,BBUser09431,PW09431!,61,147,61,147,0,0,0,
19990000009711,BBUser09710,PW09710!,61,122,61,122,0,0,0,
19990000009719,BBUser09718,PW09718!,61,114,61,114,0,0,0,
19990000009808,BBUser09807,PW09807!,61,87,61,87,0,0,0,
19990000009823,BBUser09822,PW09822!,61,108,61,108,0,0,0,
19990000009896,BBUser09895,PW09895!,61,105,60,91,1,14,0,
19990000009909,BBUser09908,PW09908!,61,96,61,96,0,0,0,
19990000000039,BBUser00038,PW00038!,60,122,60,122,0,0,0,
19990000000217,BBUser00216,PW00216!,60,88,60,88,0,0,0,
19990000000317,BBUser00316,PW00316!,60,120,58,86,2,34,0,
19990000000347,BBUser00346,PW00346!,60,96,60,96,0,0,0,
19990000000393,BBUser00392,PW00392!,60,99,60,99,0,0,0,
19990000000493,BBUser00492,PW00492!,60,100,60,100,0,0,0,
19990000001017,BBUser01016,PW01016!,60,116,60,116,0,0,0,
19990000001096,BBUser01095,PW01095!,60,101,60,101,0,0,0,
19990000001185,BBUser01184,PW01184!,60,105,60,105,0,0,0,
19990000001229,BBUser01228,PW01228!,60,128,60,128,0,0,0,
19990000001452,BBUser01451,PW01451!,60,108,60,108,0,0,0,
19990000001484,BBUser01483,PW01483!,60,110,57,75,3,35,0,
19990000001613,BBUser01612,PW01612!,60,97,60,97,0,0,0,
19990000001708,BBUser01707,PW01707!,60,89,60,89,0,0,0,
19990000002018,BBUser02017,PW02017!,60,94,60,94,0,0,0,
19990000002078,BBUser02077,PW02077!,60,97,60,97,0,0,0,
19990000002170,BBUser02169,PW02169!,60,144,59,128,1,16,0,
19990000002426,BBUser02425,PW02425!,60,112,60,112,0,0,0,
19990000002677,BBUser02676,PW02676!,60,127,58,103,2,24,0,
19990000002925,BBUser02924,PW02924!,60,137,59,128,1,9,0,
19990000003488,BBUser03487,PW03487!,60,98,60,98,0,0,0,
19990000003530,BBUser03529,PW03529!,60,99,60,99,0,0,0,
19990000004008,BBUser04007,PW04007!,60,88,60,88,0,0,0,
19990000004033,BBUser04032,PW04032!,60,107,60,107,0,0,0,
19990000004352,BBUser04351,PW04351!,60,97,60,97,0,0,0,
19990000004471,BBUser04470,PW04470!,60,139,60,139,0,0,0,
19990000005240,BBUser05239,PW05239!,60,156,59,148,1,8,0,
19990000005585,BBUser05584,PW05584!,60,96,60,96,0,0,0,
19990000005597,BBUser05596,PW05596!,60,109,60,109,0,0,0,
19990000005708,BBUser05707,PW05707!,60,102,60,102,0,0,0,
19990000005758,BBUser05757,PW05757!,60,88,60,88,0,0,0,
19990000005759,BBUser05758,PW05758!,60,97,60,97,0,0,0,
19990000005876,BBUser05875,PW05875!,60,107,60,107,0,0,0,
19990000006165,BBUser06164,PW06164!,60,96,60,96,0,0,0,
19990000006404,BBUser06403,PW06403!,60,112,60,112,0,0,0,
19990000007234,BBUser07233,PW07233!,60,127,59,113,1,14,0,
19990000007291,BBUser07290,PW07290!,60,95,60,95,0,0,0,
19990000007525,BBUser07524,PW07524!,60,101,60,101,0,0,0,
19990000007595,BBUser07594,PW07594!,60,125,60,125,0,0,0,
19990000007603,BBUser07602,PW07602!,60,95,60,95,0,0,0,
19990000007733,BBUser07732,PW07732!,60,85,60,85,0,0,0,
19990000007937,BBUser07936,PW07936!,60,99,60,99,0,0,0,
19990000008025,BBUser08024,PW08024!,60,97,58,73,2,24,0,
19990000008182,BBUser08181,PW08181!,60,86,60,86,0,0,0,
19990000008822,BBUser08821,PW08821!,60,111,58,81,2,30,0,
19990000008851,BBUser08850,PW08850!,60,87,60,87,0,0,0,
19990000009041,BBUser09040,PW09040!,60,87,60,87,0,0,0,
19990000009085,BBUser09084,PW09084!,60,104,60,104,0,0,0,
19990000009130,BBUser09129,PW09129!,60,122,58,87,2,35,0,
19990000009141,BBUser09140,PW09140!,60,99,60,99,0,0,0,
19990000009304,BBUser09303,PW09303!,60,116,60,116,0,0,0,
19990000009392,BBUser09391,PW09391!,60,108,60,108,0,0,0,
19990000009402,BBUser09401,PW09401!,60,115,60,115,0,0,0,
19990000009902,BBUser09901,PW09901!,60,161,60,161,0,0,0,
19990000000092,BBUser00091,PW00091!,59,86,59,86,0,0,0,
19990000000226,BBUser00225,PW00225!,59,99,59,99,0,0,0,
19990000000235,BBUser00234,PW00234!,59,86,59,86,0,0,0,
19990000000359,BBUser00358,PW00358!,59,88,59,88,0,0,0,
19990000000390,BBUser00389,PW00389!,59,122,59,122,0,0,0,
19990000000646,BBUser00645,PW00645!,59,99,59,99,0,0,0,
19990000000701,BBUser00700,PW00700!,59,115,57,85,2,30,0,
19990000000743,BBUser00742,PW00742!,59,113,59,113,0,0,0,
19990000000801,BBUser00800,PW00800!,59,122,57,93,2,29,0,
19990000000902,BBUser00901,PW00901!,59,136,59,136,0,0,0,
19990000000951,BBUser00950,PW00950!,59,99,59,99,0,0,0,
19990000001049,BBUser01048,PW01048!,59,107,59,107,0,0,0,
19990000001478,BBUser01477,PW01477!,59,81,59,81,0,0,0,
19990000001743,BBUser01742,PW01742!,59,87,59,87,0,0,0,
19990000001923,BBUser01922,PW01922!,59,92,58,80,1,12,0,
19990000002112,BBUser02111,PW02111!,59,84,59,84,0,0,0,
19990000002139,BBUser02138,PW02138!,59,119,59,119,0,0,0,
19990000002231,BBUser02230,PW02230!,59,121,59,121,0,0,0,
19990000002502,BBUser02501,PW02501!,59,81,59,81,0,0,0,
19990000002735,BBUser02734,PW02734!,59,113,59,113,0,0,0,
19990000002973,BBUser02972,PW02972!,59,105,59,105,0,0,0,
19990000003223,BBUser03222,PW03222!,59,82,59,82,0,0,0,
19990000003331,BBUser03330,PW03330!,59,88,59,88,0,0,0,
19990000003380,BBUser03379,PW03379!,59,121,58,103,1,18,0,
19990000003577,BBUser03576,PW03576!,59,87,59,87,0,0,0,
19990000003581,BBUser03580,PW03580!,59,91,59,91,0,0,0,
19990000003658,BBUser03657,PW03657!,59,93,59,93,0,0,0,
19990000003978,BBUser03977,PW03977!,59,81,59,81,0,0,0,
19990000004059,BBUser04058,PW04058!,59,101,59,101,0,0,0,
19990000004076,BBUser04075,PW04075!,59,95,59,95,0,0,0,
19990000004128,BBUser04127,PW04127!,59,125,58,110,1,15,0,
19990000004224,BBUser04223,PW04223!,59,146,58,135,1,11,0,
19990000004245,BBUser04244,PW04244!,59,110,59,110,0,0,0,
19990000004250,BBUser04249,PW04249!,59,111,59,111,0,0,0,
19990000004303,BBUser04302,PW04302!,59,131,59,131,0,0,0,
19990000004326,BBUser04325,PW04325!,59,103,59,103,0,0,0,
19990000004490,BBUser04489,PW04489!,59,108,59,108,0,0,0,
19990000004703,BBUser04702,PW04702!,59,138,57,105,2,33,0,
19990000004835,BBUser04834,PW04834!,59,96,59,96,0,0,0,
19990000004998,BBUser04997,PW04997!,59,90,58,88,1,2,0,
19990000005455,BBUser05454,PW05454!,59,155,58,136,1,19,0,
19990000005534,BBUser05533,PW05533!,59,91,59,91,0,0,0,
19990000005582,BBUser05581,PW05581!,59,98,59,98,0,0,0,
19990000005729,BBUser05728,PW05728!,59,118,58,109,1,9,0,
19990000005770,BBUser05769,PW05769!,59,118,58,102,1,16,0,
19990000005940,BBUser05939,PW05939!,59,148,59,148,0,0,0,
19990000006310,BBUser06309,PW06309!,59,112,59,112,0,0,0,
19990000006587,BBUser06586,PW06586!,59,114,58,90,1,24,0,
19990000006588,BBUser06587,PW06587!,59,91,59,91,0,0,0,
19990000006622,BBUser06621,PW06621!,59,121,58,106,1,15,0,
19990000006712,BBUser06711,PW06711!,59,123,58,101,1,22,0,
19990000006816,BBUser06815,PW06815!,59,111,57,85,2,26,0,
19990000006866,BBUser06865,PW06865!,59,103,58,88,1,15,0,
19990000006919,BBUser06918,PW06918!,59,106,59,106,0,0,0,
19990000007011,BBUser07010,PW07010!,59,124,57,91,2,33,0,
19990000007013,BBUser07012,PW07012!,59,84,59,84,0,0,0,
19990000007242,BBUser07241,PW07241!,59,124,58,109,1,15,0,
19990000007470,BBUser07469,PW07469!,59,102,58,91,1,11,0,
19990000007508,BBUser07507,PW07507!,59,107,59,107,0,0,0,
19990000007548,BBUser07547,PW07547!,59,82,59,82,0,0,0,
19990000007552,BBUser07551,PW07551!,59,87,59,87,0,0,0,
19990000007554,BBUser07553,PW07553!,59,95,58,85,1,10,0,
19990000007627,BBUser07626,PW07626!,59,97,59,97,0,0,0,
19990000007821,BBUser07820,PW07820!,59,89,59,89,0,0,0,
19990000007835,BBUser07834,PW07834!,59,99,59,99,0,0,0,
19990000008281,BBUser08280,PW08280!,59,144,58,135,1,9,0,
19990000008390,BBUser08389,PW08389!,59,106,58,96,1,10,0,
19990000008734,BBUser08733,PW08733!,59,120,58,101,1,19,0,
19990000008966,BBUser08965,PW08965!,59,107,59,107,0,0,0,
19990000009186,BBUser09185,PW09185!,59,107,59,107,0,0,0,
19990000009334,BBUser09333,PW09333!,59,93,59,93,0,0,0,
19990000009469,BBUser09468,PW09468!,59,103,59,103,0,0,0,
19990000009620,BBUser09619,PW09619!,59,97,59,97,0,0,0,
19990000009743,BBUser09742,PW09742!,59,123,59,123,0,0,0,
19990000009873,BBUser09872,PW09872!,59,76,59,76,0,0,0,
19990000000145,BBUser00144,PW00144!,58,108,57,97,1,11,0,
19990000000215,BBUser00214,PW00214!,58,82,58,82,0,0,0,
19990000000229,BBUser00228,PW00228!,58,122,58,122,0,0,0,
19990000000280,BBUser00279,PW00279!,58,83,57,70,1,13,0,
19990000000432,BBUser00431,PW00431!,58,88,58,88,0,0,0,
19990000000638,BBUser00637,PW00637!,58,96,58,96,0,0,0,
19990000000761,BBUser00760,PW00760!,58,92,58,92,0,0,0,
19990000000838,BBUser00837,PW00837!,58,121,58,121,0,0,0,
